FEI Number,Legal Name,State,Country/Area,Product Type,Action Taken Date,Action Type,Case/Injunction ID,action_taken_date,company_name_clean,is_warning_letter,is_device,is_drug,is_biologic,is_medtech_pharma
3012194441,RDJ Dairy Farm,Michigan,United States,Veterinary,08/02/2016,Warning Letter,505486,2016-08-02,RDJ Dairy Farm,True,False,False,False,False
3010940539,Plainsboro Pharmacy,New Jersey,United States,Drugs,08/01/2016,Warning Letter,493319,2016-08-01,Plainsboro Pharmacy,True,False,True,False,True
3008726200,"Tata's Natural Alchemy, LLC",Vermont,United States,Food/Cosmetics,08/01/2016,Warning Letter,498011,2016-08-01,"Tata's Natural Alchemy, LLC",True,False,False,False,False
3004504906,"Techni Med, Inc. dba The Compounder",Illinois,United States,Drugs,07/29/2016,Warning Letter,493750,2016-07-29,"Techni Med, Inc. dba The Compounder",True,False,True,False,True
3009391502,Min Ny,New York,United States,Food/Cosmetics,07/29/2016,Warning Letter,497792,2016-07-29,Min Ny,True,False,False,False,False
3007471870,Healing Scents,Illinois,United States,Food/Cosmetics,07/29/2016,Warning Letter,499219,2016-07-29,Healing Scents,True,False,False,False,False
3012017619,NuVet Labs,California,United States,Veterinary,07/28/2016,Warning Letter,486342,2016-07-28,NuVet Labs,True,False,False,False,False
3010673777,Novastep,-,France,Devices,07/28/2016,Warning Letter,499206,2016-07-28,Novastep,True,True,False,False,True
3004304654,"JIN TZER MARINE PRODUCTS CO.,LTD.",-,Taiwan,Food/Cosmetics,07/28/2016,Warning Letter,500281,2016-07-28,"JIN TZER MARINE PRODUCTS CO.,LTD.",True,False,False,False,False
3006669566,Ameristar Casino Black Hawk,Colorado,United States,Food/Cosmetics,07/28/2016,Warning Letter,505188,2016-07-28,Ameristar Casino Black Hawk,True,False,False,False,False
3006781220,Tropic Fish Hawaii LLC,Hawaii,United States,Food/Cosmetics,07/27/2016,Warning Letter,501652,2016-07-27,Tropic Fish Hawaii LLC,True,False,False,False,False
3006594435,Concept Products Limited,-,China,Drugs,07/26/2016,Warning Letter,492797,2016-07-26,Concept Products Limited,True,False,True,False,True
3011701585,PT Tritunggal Lintas Benua,-,Indonesia,Food/Cosmetics,07/26/2016,Warning Letter,499102,2016-07-26,PT Tritunggal Lintas Benua,True,False,False,False,False
3010589333,Right Value Drug Stores LLC,Texas,United States,Drugs,07/25/2016,Warning Letter,461000,2016-07-25,Right Value Drug Stores LLC,True,False,True,False,True
3011581046,"Kalman Health & Wellness, Inc.",Illinois,United States,Drugs,07/25/2016,Warning Letter,487023,2016-07-25,"Kalman Health & Wellness, Inc.",True,False,True,False,True
3006299868,Pacific Export Corporation,-,Panama,Food/Cosmetics,07/25/2016,Warning Letter,499051,2016-07-25,Pacific Export Corporation,True,False,False,False,False
3009630264,New Horizon Nutraceuticals LLC,Pennsylvania,United States,Food/Cosmetics,07/22/2016,Warning Letter,492270,2016-07-22,New Horizon Nutraceuticals LLC,True,False,False,False,False
3008688061,"American Pharmacy of Illinois, Inc. dba Alwan Pharmacy and Compounding Center",Illinois,United States,Drugs,07/22/2016,Warning Letter,493734,2016-07-22,"American Pharmacy of Illinois, Inc. dba Alwan Pharmacy and Compounding Center",True,False,True,False,True
3012268897,Celloxess LLC,New Jersey,United States,Food/Cosmetics,07/22/2016,Warning Letter,495253,2016-07-22,Celloxess LLC,True,False,False,False,False
2129528,"Hsu's Ginseng Enterprises, Inc",Wisconsin,United States,Food/Cosmetics,07/22/2016,Warning Letter,495527,2016-07-22,"Hsu's Ginseng Enterprises, Inc",True,False,False,False,False
3012093640,J&E International Corp,Washington,United States,Food/Cosmetics,07/22/2016,Warning Letter,495548,2016-07-22,J&E International Corp,True,False,False,False,False
3007155044,Lavian Ltd,New York,United States,Food/Cosmetics,07/22/2016,Warning Letter,495981,2016-07-22,Lavian Ltd,True,False,False,False,False
3002735976,"Peter Thomas Roth Labs, LLC",New York,United States,Food/Cosmetics,07/22/2016,Warning Letter,495984,2016-07-22,"Peter Thomas Roth Labs, LLC",True,False,False,False,False
3009674215,Cargo Cosmetic Llc,New York,United States,Food/Cosmetics,07/22/2016,Warning Letter,497529,2016-07-22,Cargo Cosmetic Llc,True,False,False,False,False
3002708794,Diabetes Corporation of America,Tennessee,United States,Drugs,07/21/2016,Warning Letter,488445,2016-07-21,Diabetes Corporation of America,True,False,True,False,True
3008686148,La Bella Figura,Illinois,United States,Food/Cosmetics,07/21/2016,Warning Letter,498458,2016-07-21,La Bella Figura,True,False,False,False,False
3012329409,"Finally Pure, LLC",Alaska,United States,Food/Cosmetics,07/20/2016,Warning Letter,496880,2016-07-20,"Finally Pure, LLC",True,False,False,False,False
3001237899,"Oliverio's Italian Style Peppers, Inc.",West Virginia,United States,Food/Cosmetics,07/19/2016,Warning Letter,494346,2016-07-19,"Oliverio's Italian Style Peppers, Inc.",True,False,False,False,False
3009265247,Sircuit Cosmeceuticals,California,United States,Food/Cosmetics,07/19/2016,Warning Letter,495638,2016-07-19,Sircuit Cosmeceuticals,True,False,False,False,False
3010307355,Xiamen Origin Biotech Co. Ltd.,-,China,Drugs,07/19/2016,Warning Letter,496704,2016-07-19,Xiamen Origin Biotech Co. Ltd.,True,False,True,False,True
3006512913,Beyond Technology Corporation Nanchang,-,China,Devices,07/19/2016,Warning Letter,497078,2016-07-19,Beyond Technology Corporation Nanchang,True,True,False,False,True
3009587384,"The Skin Specialists, LLC (DBS) Sevini Botanica",Pennsylvania,United States,Food/Cosmetics,07/19/2016,Warning Letter,498452,2016-07-19,"The Skin Specialists, LLC (DBS) Sevini Botanica",True,False,False,False,False
3012289262,Mark Northcutt,Missouri,United States,Food/Cosmetics,07/19/2016,Warning Letter,501198,2016-07-19,Mark Northcutt,True,False,False,False,False
3008739476,"Menscience Androceuticals, LLC",Florida,United States,Food/Cosmetics,07/18/2016,Warning Letter,495799,2016-07-18,"Menscience Androceuticals, LLC",True,False,False,False,False
3011547157,Michael Todd Beauty LP,Florida,United States,Food/Cosmetics,07/18/2016,Warning Letter,495836,2016-07-18,Michael Todd Beauty LP,True,False,False,False,False
3009703909,Ageless Aesthetics,Colorado,United States,Food/Cosmetics,07/18/2016,Warning Letter,497555,2016-07-18,Ageless Aesthetics,True,False,False,False,False
2127328,"Kwong Tung Foods, Inc.",Minnesota,United States,Food/Cosmetics,07/15/2016,Injunction,299,2016-07-15,"Kwong Tung Foods, Inc.",False,False,False,False,False
1628045,"Aloe Farms, Inc.",Texas,United States,Food/Cosmetics,07/15/2016,Warning Letter,489708,2016-07-15,"Aloe Farms, Inc.",True,False,False,False,False
3006429164,Oregon Potato Company,Washington,United States,Food/Cosmetics,07/15/2016,Warning Letter,493797,2016-07-15,Oregon Potato Company,True,False,False,False,False
3012052397,Annemarie Gianni Skin Care Llc,Connecticut,United States,Food/Cosmetics,07/15/2016,Warning Letter,495979,2016-07-15,Annemarie Gianni Skin Care Llc,True,False,False,False,False
3009463497,Be Green Bath and Body,Massachusetts,United States,Food/Cosmetics,07/15/2016,Warning Letter,497343,2016-07-15,Be Green Bath and Body,True,False,False,False,False
3012536003,"KeHE Distributors, LLC, DEN",Colorado,United States,Food/Cosmetics,07/13/2016,Warning Letter,505113,2016-07-13,"KeHE Distributors, LLC, DEN",True,False,False,False,False
3008815009,GenPak Solutions LLC,Ohio,United States,Drugs,07/12/2016,Warning Letter,480257,2016-07-12,GenPak Solutions LLC,True,False,True,False,True
3010764560,"TerraVare, Inc.",New York,United States,Food/Cosmetics,07/12/2016,Warning Letter,492828,2016-07-12,"TerraVare, Inc.",True,False,False,False,False
3003095373,Regional  Radiology,New Jersey,United States,Devices,07/11/2016,Warning Letter,500634,2016-07-11,Regional Radiology,True,True,False,False,True
3011364861,"Health Innovations Pharmacy, Inc",North Carolina,United States,Drugs,07/08/2016,Warning Letter,489187,2016-07-08,"Health Innovations Pharmacy, Inc",True,False,True,False,True
3010005781,Keshodwala Foods (Unit 2),-,India,Food/Cosmetics,07/07/2016,Warning Letter,497101,2016-07-07,Keshodwala Foods (Unit 2),True,False,False,False,False
2241583,"Pharmaceutical Innovations, Inc.",New Jersey,United States,Devices,07/06/2016,Injunction,243,2016-07-06,"Pharmaceutical Innovations, Inc.",False,True,False,False,True
3011430551,"Brookfield Medical/Surgical Supplies, Inc.",Connecticut,United States,Drugs,07/06/2016,Warning Letter,492682,2016-07-06,"Brookfield Medical/Surgical Supplies, Inc.",True,False,True,False,True
3009154125,"BEK Catering, LLC dba Floppers Foods",Alabama,United States,Food/Cosmetics,07/05/2016,Injunction,294,2016-07-05,"BEK Catering, LLC dba Floppers Foods",False,False,False,False,False
3003592961,Reser's Fine Foods Inc.,North Carolina,United States,Food/Cosmetics,07/01/2016,Warning Letter,487641,2016-07-01,Reser's Fine Foods Inc.,True,False,False,False,False
3007197806,Basic Reset Inc.,Tennessee,United States,Food/Cosmetics,07/01/2016,Warning Letter,494306,2016-07-01,Basic Reset Inc.,True,False,False,False,False
1000166776,SmithKline Beecham Limited,-,United Kingdom,Drugs,06/30/2016,Warning Letter,484697,2016-06-30,SmithKline Beecham Limited,True,False,True,False,True
3001236812,TriMed Inc.,California,United States,Devices,06/30/2016,Warning Letter,494255,2016-06-30,TriMed Inc.,True,True,False,False,True
3011852041,"Mc Cor,Llc.",Puerto Rico,United States,Food/Cosmetics,06/30/2016,Warning Letter,494483,2016-06-30,"Mc Cor,Llc.",True,False,False,False,False
3003735573,Morwai Dairy,Colorado,United States,Veterinary,06/30/2016,Warning Letter,496416,2016-06-30,Morwai Dairy,True,False,False,False,False
3004660427,"Monroe Feed and Grain, LLC",Indiana,United States,Veterinary,06/29/2016,Warning Letter,497806,2016-06-29,"Monroe Feed and Grain, LLC",True,False,False,False,False
3007110067,"Dreamland Trading, Inc",Minnesota,United States,Food/Cosmetics,06/29/2016,Warning Letter,499656,2016-06-29,"Dreamland Trading, Inc",True,False,False,False,False
3010984686,American Specialty Pharmacy,Texas,United States,Drugs,06/28/2016,Warning Letter,476162,2016-06-28,American Specialty Pharmacy,True,False,True,False,True
3011282461,"Antonio Mineiro e Andrade, Lda",-,Portugal,Food/Cosmetics,06/28/2016,Warning Letter,497017,2016-06-28,"Antonio Mineiro e Andrade, Lda",True,False,False,False,False
3003947557,"John D. Gabriel, MD",Texas,United States,Drugs,06/28/2016,Warning Letter,498355,2016-06-28,"John D. Gabriel, MD",True,False,True,False,True
3012194421,Robin Martin,Michigan,United States,Veterinary,06/28/2016,Warning Letter,499581,2016-06-28,Robin Martin,True,False,False,False,False
3005080682,Clifford Woods LLC dba Vibrant Life Vitamins,California,United States,Food/Cosmetics,06/27/2016,Injunction,302,2016-06-27,Clifford Woods LLC dba Vibrant Life Vitamins,False,False,False,False,False
3002367682,Wa Heng Dou Fu and Soy Sauce Corporation,California,United States,Food/Cosmetics,06/24/2016,Injunction,293,2016-06-24,Wa Heng Dou Fu and Soy Sauce Corporation,False,False,False,False,False
3021597,Skipanon Brand Seafoods LLC,Oregon,United States,Food/Cosmetics,06/23/2016,Warning Letter,486462,2016-06-23,Skipanon Brand Seafoods LLC,True,False,False,False,False
3010166847,"Guangzhou Haishi Biological Technology Co., Ltd.",-,China,Drugs,06/22/2016,Warning Letter,490848,2016-06-22,"Guangzhou Haishi Biological Technology Co., Ltd.",True,False,True,False,True
3005180755,"Coastal Meds, LLC",Mississippi,United States,Drugs,06/22/2016,Warning Letter,490967,2016-06-22,"Coastal Meds, LLC",True,False,True,False,True
3006560479,Chongqing Lummy Pharmaceutical Co. Ltd.,-,China,Drugs,06/22/2016,Warning Letter,494702,2016-06-22,Chongqing Lummy Pharmaceutical Co. Ltd.,True,False,True,False,True
3007931994,Fleming Laboratories Limited,-,India,Drugs,06/21/2016,Warning Letter,438607,2016-06-21,Fleming Laboratories Limited,True,False,True,False,True
3006747805,Jiangsu ZW Pharmaceuticals Co. Ltd.,-,China,Drugs,06/21/2016,Warning Letter,471212,2016-06-21,Jiangsu ZW Pharmaceuticals Co. Ltd.,True,False,True,False,True
3012180589,"POPSALOT, LLC",California,United States,Food/Cosmetics,06/21/2016,Warning Letter,493726,2016-06-21,"POPSALOT, LLC",True,False,False,False,False
3000140954,"Santa Maura Spice & Garlic Co, Inc.",California,United States,Food/Cosmetics,06/21/2016,Warning Letter,493726,2016-06-21,"Santa Maura Spice & Garlic Co, Inc.",True,False,False,False,False
3012289794,Kohman Dairy LLC,Kansas,United States,Veterinary,06/21/2016,Warning Letter,498666,2016-06-21,Kohman Dairy LLC,True,False,False,False,False
3011396023,Innovative Compounding Pharmacy,California,United States,Drugs,06/20/2016,Warning Letter,484658,2016-06-20,Innovative Compounding Pharmacy,True,False,True,False,True
3004654928,"Purevive Health Sciences, LLC",California,United States,Food/Cosmetics,06/20/2016,Warning Letter,489944,2016-06-20,"Purevive Health Sciences, LLC",True,False,False,False,False
3012094505,Tensen Dairies LLC,Illinois,United States,Veterinary,06/20/2016,Warning Letter,494944,2016-06-20,Tensen Dairies LLC,True,False,False,False,False
2017099,World Organic Corp.,California,United States,Food/Cosmetics,06/17/2016,Warning Letter,492776,2016-06-17,World Organic Corp.,True,False,False,False,False
3012095980,Best Bentonite,Oklahoma,United States,Drugs,06/17/2016,Warning Letter,494502,2016-06-17,Best Bentonite,True,False,True,False,True
3006895951,"Shanghai Desano Chemical Pharmaceutical Co., Ltd.",-,China,Drugs,06/16/2016,Warning Letter,489712,2016-06-16,"Shanghai Desano Chemical Pharmaceutical Co., Ltd.",True,False,True,False,True
3011461901,Centro Naturista,Texas,United States,Drugs,06/16/2016,Warning Letter,492272,2016-06-16,Centro Naturista,True,False,True,False,True
3008457200,Adriatic Seafood Inc,New York,United States,Food/Cosmetics,06/16/2016,Warning Letter,498699,2016-06-16,Adriatic Seafood Inc,True,False,False,False,False
3009431098,"Pescatlantic Group, LLC",Florida,United States,Food/Cosmetics,06/14/2016,Warning Letter,496990,2016-06-14,"Pescatlantic Group, LLC",True,False,False,False,False
3000204619,"Suisan Company, Ltd",Hawaii,United States,Food/Cosmetics,06/14/2016,Warning Letter,497820,2016-06-14,"Suisan Company, Ltd",True,False,False,False,False
1626573,S.R. Burzynski Manufacturing Facility,Texas,United States,Drugs,06/13/2016,Warning Letter,495205,2016-06-13,S.R. Burzynski Manufacturing Facility,True,False,True,False,True
1035166,Oscor Inc.,Florida,United States,Devices,06/13/2016,Warning Letter,496385,2016-06-13,Oscor Inc.,True,True,False,False,True
3011504027,Compounding Pharmacy of America,Tennessee,United States,Drugs,06/09/2016,Warning Letter,476703,2016-06-09,Compounding Pharmacy of America,True,False,True,False,True
3001451521,Whole Foods Market Group Inc.,Massachusetts,United States,Food/Cosmetics,06/08/2016,Warning Letter,492729,2016-06-08,Whole Foods Market Group Inc.,True,False,False,False,False
3008796216,Lesa Sverid,Massachusetts,United States,Drugs,06/07/2016,Injunction,303,2016-06-07,Lesa Sverid,False,False,True,False,True
3004600183,"Millers of Wyckoff, Inc.",New Jersey,United States,Drugs,06/07/2016,Warning Letter,484793,2016-06-07,"Millers of Wyckoff, Inc.",True,False,True,False,True
3009485480,AMJ Distribution Company,Minnesota,United States,Food/Cosmetics,06/07/2016,Warning Letter,497988,2016-06-07,AMJ Distribution Company,True,False,False,False,False
3003780900,"People's Custom Rx and Clinical Care, LLC",Tennessee,United States,Drugs,06/06/2016,Warning Letter,494668,2016-06-06,"People's Custom Rx and Clinical Care, LLC",True,False,True,False,True
3008990081,"FOCUS Laboratories, Inc.",Arkansas,United States,Food/Cosmetics,06/03/2016,Warning Letter,473011,2016-06-03,"FOCUS Laboratories, Inc.",True,False,False,False,False
3011286349,"Qualgen, LLC",Oklahoma,United States,Drugs,06/03/2016,Warning Letter,495946,2016-06-03,"Qualgen, LLC",True,False,True,False,True
3012226441,Eric Cherne,Iowa,United States,Food/Cosmetics,06/03/2016,Warning Letter,497714,2016-06-03,Eric Cherne,True,False,False,False,False
3013399500,General Medical Company,Florida,United States,Devices,06/02/2016,Warning Letter,487525,2016-06-02,General Medical Company,True,True,False,False,True
3007710622,Thomas Veterinary Services PLC,Kentucky,United States,Veterinary,06/02/2016,Warning Letter,491551,2016-06-02,Thomas Veterinary Services PLC,True,False,False,False,False
3021105,Valley Processing Inc,Washington,United States,Food/Cosmetics,06/02/2016,Warning Letter,493381,2016-06-02,Valley Processing Inc,True,False,False,False,False
3012278106,Anil Gangwani,-,India,Drugs,06/02/2016,Warning Letter,495560,2016-06-02,Anil Gangwani,True,False,True,False,True
3012260654,KABS Software,-,Germany,Drugs,06/02/2016,Warning Letter,495561,2016-06-02,KABS Software,True,False,True,False,True
3012264388,Nurettin Yagmur Bokurt,-,Turkey,Drugs,06/02/2016,Warning Letter,495561,2016-06-02,Nurettin Yagmur Bokurt,True,False,True,False,True
3005619263,TYRX Inc.,New Jersey,United States,Devices,06/02/2016,Warning Letter,497549,2016-06-02,TYRX Inc.,True,True,False,False,True
2244646,General Devices Llc,New Jersey,United States,Devices,06/01/2016,Warning Letter,475178,2016-06-01,General Devices Llc,True,True,False,False,True
3004925907,"Native American Enterprises, LLC",Kansas,United States,Food/Cosmetics,05/31/2016,Injunction,278,2016-05-31,"Native American Enterprises, LLC",False,False,False,False,False
3001878625,Ko Da Pharmaceutical Co Ltd,-,Taiwan,Drugs,05/27/2016,Warning Letter,486598,2016-05-27,Ko Da Pharmaceutical Co Ltd,True,False,True,False,True
3009474948,Austin Biotechnology Inc.,-,Taiwan,Drugs,05/27/2016,Warning Letter,486659,2016-05-27,Austin Biotechnology Inc.,True,False,True,False,True
3006055465,MGM Cattle Co. LTD,Texas,United States,Veterinary,05/27/2016,Warning Letter,494529,2016-05-27,MGM Cattle Co. LTD,True,False,False,False,False
