company_name_fda,normalized_name,n_letters,first_letter_date,last_letter_date,any_device_letter,any_drug_letter,any_biologic_letter,any_medtech_pharma,product_types
TRUE EARTH HEALTH PRODUCTS,TRUE EARTH HEALTH PRODUCTS,1,2022-04-13,2022-04-13,False,True,False,True,Drugs
"TRYM Health, Inc.",TRYM HEALTH,1,2025-09-09,2025-09-09,False,True,False,True,Drugs
TSDR Pharmacy Inc. dba brandMD Skin Care,TSDR PHARMACY BRANDMD SKIN CARE,1,2017-11-09,2017-11-09,False,True,False,True,Drugs
TYTEX SLOVAKIA S.R.O.,TYTEX SLOVAKIA S R O,1,2013-06-12,2013-06-12,True,False,False,True,Devices
"TZ Medical, Inc.",TZ MEDICAL,1,2012-04-10,2012-04-10,True,False,False,True,Devices
"Taewoong Medical Co., Ltd.",TAEWOONG MEDICAL,1,2014-11-25,2014-11-25,True,False,False,True,Devices
"Tager Online, Inc. DBA Volt Candy; Volt Candy Wholesale Club",TAGER ONLINE VOLT CANDY VOLT CANDY WHOLESALE CLUB,1,2023-04-27,2023-04-27,False,True,False,True,Drugs
"Tai Heng Industry Co., Ltd.",TAI HENG INDUSTRY,1,2016-05-12,2016-05-12,False,True,False,True,Drugs
Taicang Sheng Jia Medical Equipment Science & Technology Co.,TAICANG SHENG JIA MEDICAL EQUIPMENT SCIENCE AND TECHNOLOGY,1,2015-03-10,2015-03-10,True,False,False,True,Devices
Tailstorm Health Inc,TAILSTORM HEALTH,1,2025-04-08,2025-04-08,False,True,False,True,Drugs
"Taiwan Three Mast Pharmaceutical Co., Ltd.",TAIWAN THREE MAST PHARMACEUTICAL,1,2012-12-18,2012-12-18,False,True,False,True,Drugs
"Taizhou Jingshang Cosmetics Technology Co., Ltd.",TAIZHOU JINGSHANG COSMETICS TECHNOLOGY,1,2025-04-02,2025-04-02,False,True,False,True,Drugs
"Taizhou Kangping Medical Science And Technology Co., Ltd.",TAIZHOU KANGPING MEDICAL SCIENCE AND TECHNOLOGY,1,2025-10-09,2025-10-09,False,True,False,True,Drugs
Talisman Limited,TALISMAN,1,2010-03-11,2010-03-11,True,False,False,True,Devices
Tan Extreme Inc,TAN EXTREME,1,2013-02-08,2013-02-08,True,False,False,True,Devices
Tan-Alize Kozmetik ve Temizlik Urunleri Sanayi ve Ticaret A.S.,TAN ALIZE KOZMETIK VE TEMIZLIK URUNLERI SANAYI VE TICARET A S,1,2023-08-03,2023-08-03,False,True,False,True,Drugs
"Tango3, LLC",TANGO3,1,2012-05-23,2012-05-23,True,False,False,True,Devices
"Tarmac Products, Inc.",TARMAC PRODUCTS,2,2011-02-04,2020-11-10,False,True,False,True,Drugs
Tasty Hemp Oil,TASTY HEMP OIL,1,2016-02-04,2016-02-04,False,True,False,True,Drugs
Tcmhelpme,TCMHELPME,1,2009-07-22,2009-07-22,False,True,False,True,Drugs
"Tec Laboratories, Inc.",TEC LABORATORIES,2,2011-04-18,2019-03-20,False,True,False,True,Drugs
Techlem Medical Corporation,TECHLEM MEDICAL,2,2013-06-04,2023-12-26,True,False,False,True,Devices
"Techni Med, Inc. dba The Compounder",TECHNI MED COMPOUNDER,1,2016-07-29,2016-07-29,False,True,False,True,Drugs
Technological Medical Advancements LLC,TECHNOLOGICAL MEDICAL ADVANCEMENTS,1,2025-09-26,2025-09-26,True,False,False,True,Devices
"Teco Diagnostics, Inc.",TECO DIAGNOSTICS,1,2010-08-20,2010-08-20,True,False,False,True,Devices
Tecres S.p.A.,TECRES S P A,1,2015-08-14,2015-08-14,True,False,False,True,Devices
Tecval Medical Sarl,TECVAL MEDICAL SARL,1,2013-01-25,2013-01-25,True,False,False,True,Devices
"Tedec-Meiji Farma, S.A.",TEDEC MEIJI FARMA S A,1,2012-04-24,2012-04-24,False,True,False,True,Drugs
Teh Lin Prosthetic & Orthopeadic Inc.,TEH LIN PROSTHETIC AND ORTHOPEADIC,1,2011-12-23,2011-12-23,True,False,False,True,Devices
"Teligent Pharma, Inc.",TELIGENT PHARMA,1,2019-11-26,2019-11-26,False,True,False,True,Drugs
Tender Corporation D/B/A Adventure Ready Brands,TENDER D B A ADVENTURE READY BRANDS,1,2020-07-23,2020-07-23,False,True,False,True,Drugs
Tenderneeds Fertility LLC,TENDERNEEDS FERTILITY,1,2020-04-13,2020-04-13,True,False,False,True,Devices
Teneo IRB,TENEO IRB,1,2009-11-10,2009-11-10,False,False,True,True,Biologics
"Tenex Health, Inc.",TENEX HEALTH,2,2009-03-16,2012-06-14,True,False,False,True,Devices
Teoxane S.A.,TEOXANE S A,1,2013-04-19,2013-04-19,True,False,False,True,Devices
"Terry Yon & Associates, Inc. dba Tya Pharmaceuticals",TERRY YON AND ASSOCIATES TYA PHARMACEUTICALS,1,2010-05-12,2010-05-12,False,True,False,True,Drugs
"Terumo BCT, Inc.",TERUMO BCT,1,2011-03-18,2011-03-18,True,False,False,True,Devices
Terumo Medical Corporation,TERUMO MEDICAL,1,2016-03-17,2016-03-17,True,False,False,True,Devices
"Terumo Medical Products (Hangzhou) Co., Ltd.",TERUMO MEDICAL PRODUCTS HANGZHOU,1,2012-05-09,2012-05-09,True,False,False,True,Devices
"Tesla Biohealing, Inc.",TESLA BIOHEALING,1,2023-08-10,2023-08-10,True,False,False,True,Devices
"Tetracore, Inc.",TETRACORE,1,2009-12-01,2009-12-01,True,False,False,True,Devices
Teva Neuroscience,TEVA NEUROSCIENCE,1,2012-03-14,2012-03-14,False,True,False,True,Drugs
"Teva Parenteral Medicines, Inc.",TEVA PARENTERAL MEDICINES,1,2009-12-11,2009-12-11,False,True,False,True,Drugs
Teva Pharmaceutical Works Private Limited Company,TEVA PHARMACEUTICAL WORKS PRIVATE,1,2016-10-13,2016-10-13,False,True,False,True,Drugs
Teva Puerto Rico LLC,TEVA PUERTO RICO,1,2012-03-08,2012-03-08,False,True,False,True,Drugs
Texas Applied Biotechnology Research Review Committee,TEXAS APPLIED BIOTECHNOLOGY RESEARCH REVIEW COMMITTEE,1,2012-09-24,2012-09-24,False,False,True,True,Biologics
Texas Biostetic Instruments,TEXAS BIOSTETIC INSTRUMENTS,1,2015-10-28,2015-10-28,True,False,False,True,Devices
Texinkart Inc.,TEXINKART,1,2026-06-17,2026-06-17,False,True,False,True,Drugs
"Thai Nakorn Patana Co., Ltd,",THAI NAKORN PATANA,1,2024-02-27,2024-02-27,False,True,False,True,Drugs
"Thai Nippon Rubber Industry Co., Ltd.",THAI NIPPON RUBBER INDUSTRY,1,2015-09-14,2015-09-14,True,False,False,True,Devices
That's Natural,THAT S NATURAL,1,2017-10-31,2017-10-31,False,True,False,True,Drugs
The Avalon Effect,AVALON EFFECT,1,2012-11-05,2012-11-05,True,False,False,True,Devices
The Body Bean LLC,BODY BEAN,1,2023-02-06,2023-02-06,False,True,False,True,Drugs
"The CBD Store, LLC",CBD STORE,1,2019-11-22,2019-11-22,False,True,False,True,Drugs
The Center for Fertility & Gynecology,CENTER FOR FERTILITY AND GYNECOLOGY,1,2008-10-09,2008-10-09,False,False,True,True,Biologics
The Compounding Pharmacy,COMPOUNDING PHARMACY,1,2020-06-05,2020-06-05,False,True,False,True,Drugs
"The Compounding Shop, Inc.",COMPOUNDING SHOP,1,2014-08-12,2014-08-12,False,True,False,True,Drugs
"The Fertility Partnership, LLC",FERTILITY PARTNERSHIP,1,2018-05-24,2018-05-24,False,False,True,True,Biologics
The Fluxion,FLUXION,1,2025-12-16,2025-12-16,True,False,False,True,Devices
The Golden Road Kratom,GOLDEN ROAD KRATOM,1,2020-05-15,2020-05-15,False,True,False,True,Drugs
The HCG Institute,HCG INSTITUTE,1,2025-09-09,2025-09-09,False,True,False,True,Drugs
"The Judge Rotenberg Educational Center, Inc.",JUDGE ROTENBERG EDUCATIONAL CENTER,1,2012-12-06,2012-12-06,True,False,False,True,Devices
The Lasik Vision Institute,LASIK VISION INSTITUTE,1,2009-10-09,2009-10-09,True,False,False,True,Devices
"The Lebanon Corporation, Inc.",LEBANON,1,2012-05-17,2012-05-17,True,False,False,True,Devices
"The Magni Group, Inc.",MAGNI,1,2013-07-15,2013-07-15,False,True,False,True,Drugs
The One Minute Miracle Inc.,ONE MINUTE MIRACLE,1,2015-12-11,2015-12-11,False,True,False,True,Drugs
The Peavey Corporation dba Lynn Peavey Co.,PEAVEY LYNN PEAVEY,1,2011-01-24,2011-01-24,True,False,False,True,Devices
The Reynolds Office of Health and Nutrition,REYNOLDS OFFICE OF HEALTH AND NUTRITION,1,2013-08-08,2013-08-08,True,False,False,True,Devices
The Richline Group Inc,RICHLINE,1,2025-08-25,2025-08-25,True,False,False,True,Devices
The Secrets of Eden,SECRETS OF EDEN,1,2009-05-05,2009-05-05,False,True,False,True,Drugs
The See Clear Company,SEE CLEAR,1,2017-02-14,2017-02-14,True,False,False,True,Devices
"The Skin Atelier, Inc.",SKIN ATELIER,1,2019-10-01,2019-10-01,False,True,False,True,Drugs
The Standing Company,STANDING,2,2010-08-20,2013-05-07,True,False,False,True,Devices
The Utopia Group LLC,UTOPIA,1,2014-05-21,2014-05-21,True,False,False,True,Devices
The Washington Hospital IRC,WASHINGTON HOSPITAL IRC,1,2009-02-05,2009-02-05,False,False,True,True,Biologics
The Wellness Pharmacy,WELLNESS PHARMACY,1,2016-03-23,2016-03-23,False,True,False,True,Drugs
"Thea Pharma, Inc.",THEA PHARMA,1,2025-07-09,2025-07-09,False,True,False,True,Drugs
Theoriginalhcgdrogs.com,THEORIGINALHCGDROGS COM,1,2011-11-28,2011-11-28,False,True,False,True,Drugs
"Therasage, LLC.",THERASAGE,1,2009-08-31,2009-08-31,True,False,False,True,Devices
"Thermasolutions, LLC",THERMASOLUTIONS,1,2012-05-07,2012-05-07,True,False,False,True,Devices
Thermavis,THERMAVIS,1,2021-03-04,2021-03-04,True,False,False,True,Devices
Thermedx LLC,THERMEDX,1,2015-04-08,2015-04-08,True,False,False,True,Devices
Thermo Fisher Scientific Cork Limited,THERMO FISHER SCIENTIFIC CORK,1,2014-03-18,2014-03-18,False,True,False,True,Drugs
Thermogram Assessment Services,THERMOGRAM ASSESSMENT SERVICES,1,2016-11-10,2016-11-10,True,False,False,True,Devices
Thermography and Breast Health Center of Idaho,THERMOGRAPHY AND BREAST HEALTH CENTER OF IDAHO,1,2009-10-26,2009-10-26,True,False,False,True,Devices
Thermoteknix System Limited,THERMOTEKNIX SYSTEM,1,2021-03-04,2021-03-04,True,False,False,True,Devices
"Thibiant International, Inc.",THIBIANT,1,2019-03-06,2019-03-06,False,True,False,True,Drugs
"Thomas E. Young, MD, LLC",THOMAS E YOUNG MD,1,2012-04-20,2012-04-20,False,False,True,True,Biologics
"Thomas E. Young, MD, LLC dba Young Medical Spa",THOMAS E YOUNG MD YOUNG MEDICAL,1,2012-04-20,2012-04-20,False,False,True,True,Biologics
Thomas Jefferson University Institutional Review Board,THOMAS JEFFERSON UNIVERSITY INSTITUTIONAL REVIEW BOARD,1,2019-06-24,2019-06-24,False,False,True,True,Biologics
Thomas K Jones MD - Clinical Investigator,THOMAS K JONES MD CLINICAL INVESTIGATOR,1,2009-07-01,2009-07-01,True,False,False,True,Devices
Thomas Meds,THOMAS MEDS,1,2020-09-02,2020-09-02,False,True,False,True,Drugs
"Thomas S. Tooma, M.D.",THOMAS S TOOMA M D,1,2015-11-02,2015-11-02,False,True,False,True,Drugs
Thorn Ford Dental Laboratory LLC,THORN FORD DENTAL LABORATORY,1,2015-06-02,2015-06-02,True,False,False,True,Devices
Thrasio LLC,THRASIO,1,2023-08-18,2023-08-18,False,True,False,True,Drugs
Three Rivers Pharmaceuticals LLC,THREE RIVERS PHARMACEUTICALS,2,2011-03-21,2013-11-18,False,True,False,True,Drugs
"Thriftmaster Global Holdings, Inc.",THRIFTMASTER GLOBAL,1,2022-12-05,2022-12-05,False,True,False,True,Drugs
"Thrive Health and Wellness, LLC, dba Thrive Health Solutions (Colorado)",THRIVE HEALTH AND WELLNESS THRIVE HEALTH SOLUTIONS COLORADO,1,2026-02-09,2026-02-09,False,True,False,True,Drugs
"Thrive Health, LLC",THRIVE HEALTH,1,2025-09-09,2025-09-09,False,True,False,True,Drugs
ThriveLab,THRIVELAB,1,2026-06-08,2026-06-08,False,True,False,True,Drugs
ThyssenKrupp Access Corp,THYSSENKRUPP ACCESS,1,2011-08-23,2011-08-23,True,False,False,True,Devices
"ThyssenKrupp Access Manufacturing, LLC",THYSSENKRUPP ACCESS MANUFACTURING,1,2012-03-27,2012-03-27,True,False,False,True,Devices
"Tianjin Bolang Science-Technology Development Co., Ltd.",TIANJIN BOLANG SCIENCE TECHNOLOGY DEVELOPMENT,1,2021-06-17,2021-06-17,True,False,False,True,Devices
"Tianjin Darentang Jingwanhong Pharmaceutical Co., Ltd.",TIANJIN DARENTANG JINGWANHONG PHARMACEUTICAL,1,2024-10-30,2024-10-30,False,True,False,True,Drugs
"Tianjin New Bay Bioresearch Co., Ltd.",TIANJIN NEW BAY BIORESEARCH,1,2014-07-28,2014-07-28,True,False,False,True,Devices
"Tianjin Zhongan Pharmaceutical Co., Ltd.",TIANJIN ZHONGAN PHARMACEUTICAL,1,2014-06-10,2014-06-10,False,True,False,True,Drugs
Tiber Pharmaceuticals LLC,TIBER PHARMACEUTICALS,1,2009-11-13,2009-11-13,False,True,False,True,Drugs
"Tiller MIND BODY, Inc.",TILLER MIND BODY,1,2015-02-25,2015-02-25,True,False,False,True,Devices
"Time-Cap Laboratories, Inc.",TIME CAP LABORATORIES,1,2009-04-10,2009-04-10,False,True,False,True,Drugs
"Timothy Summers, MD",TIMOTHY SUMMERS MD,1,2010-02-04,2010-02-04,False,True,False,True,Drugs
Timpo Bioengineering Co Ltd,TIMPO BIOENGINEERING,1,2015-07-31,2015-07-31,False,True,False,True,Drugs
"Tinnitus Control, Inc.",TINNITUS CONTROL,1,2010-03-17,2010-03-17,True,False,False,True,Devices
Tismor Health and Wellness Pty Limited,TISMOR HEALTH AND WELLNESS PTY,1,2020-01-15,2020-01-15,False,True,False,True,Drugs
Tissue Bank International/The National Eye Bank Center,TISSUE BANK NATIONAL EYE BANK CENTER,1,2012-11-28,2012-11-28,False,False,True,True,Biologics
"Tissue Transplant Technology, Ltd.",TISSUE TRANSPLANT TECHNOLOGY,1,2018-10-30,2018-10-30,False,False,True,True,Biologics
Titan SARMS LLC,TITAN SARMS,1,2025-12-12,2025-12-12,False,True,False,True,Drugs
Tktx Numb Store,TKTX NUMB STORE,1,2025-02-25,2025-02-25,False,True,False,True,Drugs
Tktx Numbing Cream USA,TKTX NUMBING CREAM,1,2025-02-25,2025-02-25,False,True,False,True,Drugs
Tktx Store,TKTX STORE,1,2025-02-25,2025-02-25,False,True,False,True,Drugs
Tktx USA,TKTX,1,2025-02-25,2025-02-25,False,True,False,True,Drugs
Tlc Eye Care - Lansing,TLC EYE CARE LANSING,1,2009-10-30,2009-10-30,True,False,False,True,Devices
"Toby's Nose Filters, Inc.",TOBY S NOSE FILTERS,1,2010-05-25,2010-05-25,True,False,False,True,Devices
"Tom's of Maine, Inc.",TOM S OF MAINE,1,2024-11-05,2024-11-05,False,True,False,True,Drugs
Tombigbee Healthcare Authority Operating BWWMH,TOMBIGBEE HEALTHCARE AUTHORITY OPERATING BWWMH,1,2011-04-25,2011-04-25,True,False,False,True,Devices
"TomboyX, PBC",TOMBOYX PBC,1,2025-12-16,2025-12-16,True,False,False,True,Devices
Tonic Therapeutic Herb Shop & Elixir Bar,TONIC THERAPEUTIC HERB SHOP AND ELIXIR BAR,1,2020-09-29,2020-09-29,False,True,False,True,Drugs
Tonica Elektronik A/S,TONICA ELEKTRONIK A S,1,2012-11-06,2012-11-06,True,False,False,True,Devices
"Top Surgeons, LLC",TOP SURGEONS,1,2011-12-09,2011-12-09,True,False,False,True,Devices
TopLife International,TOPLIFE,1,2015-10-15,2015-10-15,False,True,False,True,Drugs
Topco Associates LLC,TOPCO ASSOCIATES,1,2013-09-19,2013-09-19,False,True,False,True,Drugs
Topcon Corporation,TOPCON,1,2011-10-12,2011-10-12,True,False,False,True,Devices
"Topspins, Inc.",TOPSPINS,1,2014-11-06,2014-11-06,True,False,False,True,Devices
Tosoh Bioscience Inc,TOSOH BIOSCIENCE,2,2011-01-18,2016-08-05,True,False,False,True,Devices
"Total Pharmacy Services, Inc.",TOTAL PHARMACY SERVICES,1,2014-02-24,2014-02-24,False,True,False,True,Drugs
"Total Thermal Imaging, Inc.",TOTAL THERMAL IMAGING,1,2019-02-22,2019-02-22,True,False,False,True,Devices
Tower Laboratories Ltd.,TOWER LABORATORIES,1,2025-12-23,2025-12-23,False,True,False,True,Drugs
"Toxin Technology, Inc.",TOXIN TECHNOLOGY,1,2011-02-08,2011-02-08,False,True,False,True,Drugs
Toyobo Co. Ltd.,TOYOBO,1,2021-08-19,2021-08-19,False,True,False,True,Drugs
Tra & Accessories,TRA AND ACCESSORIES,1,2011-02-01,2011-02-01,True,False,False,True,Devices
Trans-Missie B.V.,TRANS MISSIE B V,1,2025-12-16,2025-12-16,True,False,False,True,Devices
TransOx Inc.,TRANSOX,1,2015-06-08,2015-06-08,False,True,False,True,Drugs
Transdermal Cap Inc.,TRANSDERMAL CAP,1,2015-08-10,2015-08-10,True,False,False,True,Devices
Trask & Roth Research and Manufacturing,TRASK AND ROTH RESEARCH AND MANUFACTURING,1,2020-10-05,2020-10-05,True,False,False,True,Devices
"Tresmonet Technologies, Inc.",TRESMONET TECHNOLOGIES,1,2021-03-25,2021-03-25,True,False,False,True,Devices
Trew Balance,TREW BALANCE,1,2025-08-25,2025-08-25,False,True,False,True,Drugs
"TreyMed, Inc.",TREYMED,1,2015-01-09,2015-01-09,True,False,False,True,Devices
Tri-Coast Pharmacy,TRI COAST PHARMACY,1,2018-08-20,2018-08-20,False,True,False,True,Drugs
Tri-Med Laboratories Inc,TRI MED LABORATORIES,1,2010-02-23,2010-02-23,False,True,False,True,Drugs
"Tri-Med, Inc. dba Advanced Care Infusion-Shelby",TRI MED ADVANCED CARE INFUSION SHELBY,1,2015-12-18,2015-12-18,False,True,False,True,Drugs
TriMed Inc.,TRIMED,1,2016-06-30,2016-06-30,True,False,False,True,Devices
"Triad Rx, Inc",TRIAD RX,1,2019-02-05,2019-02-05,False,True,False,True,Drugs
Triangle Compounding Pharmacy Inc,TRIANGLE COMPOUNDING PHARMACY,2,2014-01-14,2015-11-02,False,True,False,True,Drugs
"Tricol Biomedical, Inc.",TRICOL BIOMEDICAL,1,2014-05-20,2014-05-20,True,False,False,True,Devices
Trifarma S.p.A.,TRIFARMA S P A,1,2014-07-07,2014-07-07,False,True,False,True,Drugs
"Trilliant Surgical, LLC",TRILLIANT SURGICAL,1,2010-05-03,2010-05-03,True,False,False,True,Devices
"Trilogy Laboratories, LLC",TRILOGY LABORATORIES,1,2020-03-09,2020-03-09,False,True,False,True,Drugs
Trinity Health Michigan Regional IRB #4,TRINITY HEALTH MICHIGAN REGIONAL IRB 4,2,2013-08-01,2015-09-15,True,False,False,True,Devices
Trinity Healthcare Supply LLC,TRINITY HEALTHCARE SUPPLY,1,2026-06-08,2026-06-08,False,True,False,True,Drugs
Trinity Natural Health and Pain Management Inc.,TRINITY NATURAL HEALTH AND PAIN MANAGEMENT,1,2021-04-13,2021-04-13,False,True,False,True,Drugs
Tris Pharma Inc.,TRIS PHARMA,1,2018-03-28,2018-03-28,False,True,False,True,Drugs
Trokamed GmbH,TROKAMED,1,2013-11-22,2013-11-22,True,False,False,True,Devices
"Trone Health Services, Inc.",TRONE HEALTH SERVICES,1,2017-03-22,2017-03-22,False,True,False,True,Drugs
"Tropical Seas, Inc.",TROPICAL SEAS,1,2019-05-15,2019-05-15,False,True,False,True,Drugs
"Tropicosmeticos, S.A. de C.V.",TROPICOSMETICOS S A DE C V,1,2021-08-10,2021-08-10,False,True,False,True,Drugs
Troy Innovative Instruments Inc,TROY INNOVATIVE INSTRUMENTS,1,2015-09-01,2015-09-01,True,False,False,True,Devices
"True Chemical Solutions, LLC",TRUE CHEMICAL SOLUTIONS,1,2021-09-29,2021-09-29,False,True,False,True,Drugs
Trust Labs,TRUST LABS,1,2025-09-09,2025-09-09,False,True,False,True,Drugs
Try Nova,TRY NOVA,1,2025-09-09,2025-09-09,False,True,False,True,Drugs
Tubilux Pharma Spa,TUBILUX PHARMA,1,2017-07-06,2017-07-06,False,True,False,True,Drugs
Turbare Manufacturing,TURBARE MANUFACTURING,1,2025-09-16,2025-09-16,False,True,False,True,Drugs
Turkuaz Saglik Hizmetleri Medikal Temizlik Kim. Ur. San. ve Tic. A.S.,TURKUAZ SAGLIK HIZMETLERI MEDIKAL TEMIZLIK KIM UR SAN VE TIC A S,1,2022-12-29,2022-12-29,True,False,False,True,Devices
"Tuyo Health, Inc.",TUYO HEALTH,1,2025-09-09,2025-09-09,False,True,False,True,Drugs
Tyche Industries Ltd.,TYCHE INDUSTRIES,1,2025-02-06,2025-02-06,False,True,False,True,Drugs
Tyco Healthcare Canada,TYCO HEALTHCARE CANADA,1,2011-02-14,2011-02-14,True,False,False,True,Devices
"Tyrone McCall, M.D.",TYRONE MCCALL M D,1,2023-03-22,2023-03-22,False,True,False,True,Drugs
Tytan Medical Corp. Shanghai,TYTAN MEDICAL SHANGHAI,1,2011-02-18,2011-02-18,True,False,False,True,Devices
"U.S. Continental Marketing, Inc.",U S CONTINENTAL MARKETING,1,2019-05-02,2019-05-02,False,True,False,True,Drugs
"U.S. Infusion, LLC",U S INFUSION,1,2014-11-24,2014-11-24,True,False,False,True,Devices
U.S.A Far Ocean Group Llc,U S A FAR OCEAN,1,2012-10-24,2012-10-24,False,True,False,True,Drugs
UCSF Radiopharmaceutical Facility,UCSF RADIOPHARMACEUTICAL FACILITY,1,2026-04-13,2026-04-13,False,True,False,True,Drugs
"ULTRAtab Laboratories, Inc",ULTRATAB LABORATORIES,1,2022-03-14,2022-03-14,False,True,False,True,Drugs
"ULTRAtab Laboratories, Inc.",ULTRATAB LABORATORIES,1,2022-03-14,2022-03-14,False,True,False,True,Drugs
UMENDRA LIFE SCIENCES PRIVATE LIMITED,UMENDRA LIFE SCIENCES PRIVATE,1,2026-06-02,2026-06-02,False,True,False,True,Drugs
"UNAM, Facultad De Estudios Superiores Cuantitlan",UNAM FACULTAD DE ESTUDIOS SUPERIORES CUANTITLAN,1,2012-03-27,2012-03-27,False,True,False,True,Drugs
UNIUNI JFK,UNIUNI JFK,1,2025-07-29,2025-07-29,False,True,False,True,Drugs
UP Health System Marquette IRB,UP HEALTH SYSTEM MARQUETTE IRB,1,2011-01-18,2011-01-18,True,False,False,True,Devices
UPSY LLC,UPSY,1,2022-03-28,2022-03-28,False,True,False,True,Drugs
UROMATRIX Medical Systems (A Pos-T-Vac Medical Company),UROMATRIX MEDICAL SYSTEMS A POS T VAC MEDICAL,1,2011-04-06,2011-04-06,True,False,False,True,Devices
US Chem Labs,CHEM LABS,1,2024-02-07,2024-02-07,False,True,False,True,Drugs
US Compounding Inc,COMPOUNDING,1,2017-10-10,2017-10-10,False,True,False,True,Drugs
US Specialty Formulations LLC,SPECIALTY FORMULATIONS,2,2016-09-30,2023-07-26,False,True,False,True,Drugs
"US Stem Cell Clinic, LLC",STEM CELL CLINIC,1,2017-08-24,2017-08-24,False,False,True,True,Biologics
"US Vascular, Inc.",VASCULAR,1,2018-06-07,2018-06-07,True,False,False,True,Devices
"USA Medical, LLC",MEDICAL,1,2022-08-03,2022-08-03,True,False,False,True,Devices
USARxMedicine,USARXMEDICINE,1,2020-10-01,2020-10-01,False,True,False,True,Drugs
"USH Diagnostics, Inc.",USH DIAGNOSTICS,1,2021-07-09,2021-07-09,True,False,False,True,Devices
USHIO GERMANY GmbH,USHIO GERMANY,1,2019-12-04,2019-12-04,True,False,False,True,Devices
USV Private Limited,USV PRIVATE,2,2014-02-06,2017-03-10,False,True,False,True,Drugs
UV Flu Technologies Inc.,UV FLU TECHNOLOGIES,1,2010-04-20,2010-04-20,True,False,False,True,Devices
"UVHealth Direct, LLC",UVHEALTH DIRECT,1,2009-06-04,2009-06-04,True,False,False,True,Devices
Ulrich Gmbh & Co. KG,ULRICH AND KG,1,2013-08-15,2013-08-15,True,False,False,True,Devices
Ultimark Products LLC,ULTIMARK PRODUCTS,1,2022-04-13,2022-04-13,False,True,False,True,Drugs
Ultimate Weight Loss Co.,ULTIMATE WEIGHT LOSS,1,2016-04-14,2016-04-14,False,True,False,True,Drugs
Ultra Chem Labs Corp,ULTRA CHEM LABS,1,2022-12-21,2022-12-21,False,True,False,True,Drugs
Ultra Seal Corporation,ULTRA SEAL,1,2022-03-14,2022-03-14,False,True,False,True,Drugs
UltraRad Corporation,ULTRARAD,1,2009-05-29,2009-05-29,True,False,False,True,Devices
"Ultradent Products, Inc.",ULTRADENT PRODUCTS,1,2014-03-17,2014-03-17,True,False,False,True,Devices
"Ultroid Technologies, Inc.",ULTROID TECHNOLOGIES,1,2015-08-27,2015-08-27,True,False,False,True,Devices
"Unetixs Vascular, Inc.",UNETIXS VASCULAR,3,2017-04-25,2026-04-16,True,False,False,True,Devices
Unexo Life Sciences Private Limited,UNEXO LIFE SCIENCES PRIVATE,1,2024-11-06,2024-11-06,False,True,False,True,Drugs
Unimark Remedies Limited,UNIMARK REMEDIES,1,2016-08-12,2016-08-12,False,True,False,True,Drugs
